Date,Open,High,Low,Close,Adj Close,Volume,SMAAC_7,SMAAC_12,SMAAC_21,SMAAC_26,SMAAC_50,SMAAC_100,SMAAC_200,EMAAC_7,EMAAC_12,EMAAC_21,EMAAC_26,EMAAC_50,EMAAC_100,EMAAC_200,MACD,TR,SMATR_14,SATR_14,DX,SADX_14,PSAR,CT,CHAC,RS,RSI,SO_5,SO_14,WR_5,WR_14,ROCAC_1,ROCAC_7,ROCAC_12,ROCAC_14,ROCAC_21,ROCAC_26,ROCAC_50,ROCAC_100,ROCAC_200,MOM_1,MOM_7,MOM_12,MOM_14,MOM_21,MOM_26,MOM_50,MOM_100,MOM_200,VARAC_14,STDEVAC_14,LBB_20,UBB_20,VI_14,CV_12,OBV,COBV,ACCDIST,CMF
42482,8.05,8.24,8.05,8.24,8.24,11700,7.847857143,7.7075,7.636666667,7.657307692,7.6576,7.5618,7.7175625,7.902286743,7.793666331,7.720040395,7.699609302,7.643815485,7.633527694,7.725110678,0.060542159,0.24,0.222142857,0.226661436,17.8682466,14.83297337,7.321154479,0,-0.24,-0.381944444,-61.79775281,1,1,0,0,0.03,0.071521456,0.144444444,0.121088435,0.065976714,0.077124183,0.215339233,0.043037975,0.056410256,0.24,0.55,1.04,0.89,0.51,0.59,0.59,0.34,0.44,0.08504898,0.291631582,7.074044805,8.189955195,0.076670855,8.80E-05,2553600,0.004602856,593936522.3,58902.05485
42485,7.94,8.07,7.94,7.97,7.97,10500,7.877857143,7.759166667,7.648095238,7.669615385,7.6814,7.5625,7.7184125,7.919215057,7.820794588,7.742763995,7.719638243,7.656607034,7.640190512,7.727547388,0.141966045,0.3,0.227857143,0.226746844,10.90284361,14.55224981,7.413039031,0,0.27,-0.493055556,-97.26027397,0.557377049,0.75,0.442622951,0.442622951,-0.03276699,0.027061856,0.084353741,0.100828729,0.044560944,0.040469974,0.173784978,0.014640356,-0.009937888,-0.27,0.21,0.62,0.73,0.34,0.31,0.31,0.115,-0.08,0.078903571,0.280897795,7.071933279,8.226066721,0.083874972,8.01E-05,2543100,-0.004111842,595234483.9,58992.66953
42486,8.144,8.17,8.1,8.16,8.16,29000,7.952857143,7.806666667,7.673333333,7.688846154,7.7088,7.56555,7.7189625,7.979411293,7.872980036,7.780694541,7.752257632,7.676347935,7.650483769,7.731850399,0.232688849,0.2,0.228571429,0.226877171,15.77564931,14.63963549,7.495735128,0,-0.19,-0.411042945,-69.79166667,0.733333333,0.92,0.266666667,0.266666667,0.023839398,0.068762279,0.075098814,0.133333333,0.032911392,0.069462647,0.128630705,0.034220532,-0.00729927,0.19,0.525,0.57,0.96,0.26,0.53,0.53,0.27,-0.06,0.072830102,0.269870528,7.052119684,8.271880316,0.084258786,0.000130997,2572100,0.011403405,602024626.7,53725.13242
42487,8,8.087,7.88,8.02,8.02,4900,8.028571429,7.853333333,7.679047619,7.703846154,7.7246,7.56685,7.7179625,7.98955847,7.895598492,7.802449583,7.7720904,7.689824487,7.657800923,7.734717559,0.278609122,0.28,0.234285714,0.227406353,2.49483794,13.77214995,7.570161615,0,0.14,-0.547297297,-120.8955224,0.388888889,0.773195876,0.611111111,0.611111111,-0.017156863,0.070761015,0.075067024,0.091156463,0.008805031,0.010075567,0.087457627,0.036175711,-0.029643073,-0.14,0.53,0.56,0.67,0.07,0.08,0.08,0.28,-0.245,0.063497959,0.251988014,7.048289339,8.282710661,0.086886461,0.000168392,2567200,-0.001905058,602409217.5,55966.87351
42488,7.74,7.74,7.52,7.52,7.52,13500,7.987142857,7.857916667,7.658571429,7.687692308,7.7275,7.56465,7.7142375,7.872168852,7.837814109,7.776772348,7.753417037,7.683164703,7.655072191,7.732581066,0.245086725,0.5,0.252142857,0.229173246,14.74033047,13.8413057,8.24,1,0.5,-1.056451613,1871.428571,0,0.257731959,1,1,-0.06234414,-0.037131882,0.007367716,-0.009222661,-0.007915567,-0.040816327,0.002666667,-0.03465982,-0.110059172,-0.5,-0.29,0.055,-0.07,-0.06,-0.32,-0.32,-0.27,-0.93,0.065987245,0.256879826,7.043076881,8.281923119,0.105821091,0.000121015,2553700,-0.005258648,603345626.6,55125.21178
42489,7.69,7.69,7.39,7.42,7.42,10100,7.904285714,7.835416667,7.650952381,7.671538462,7.7259,7.56095,7.7090875,7.759126639,7.773535015,7.744338498,7.728719479,7.672844518,7.650417297,7.729470807,0.227824599,0.3,0.250714286,0.230711892,19.97359153,14.27932612,8.2256,1,0.1,-1.032258065,3200,0.038461538,0.088888889,0.961538462,0.961538462,-0.013297872,-0.0725,-0.035110533,-0.00536193,0.016438356,-0.040103493,0.00405954,-0.037613489,-0.116666667,-0.1,-0.58,-0.27,-0.04,0.12,-0.31,-0.31,-0.29,-0.98,0.068044388,0.260853192,7.061029013,8.275970987,0.10527544,7.02E-06,2543600,-0.003955046,603855340,54454.53303
42492,7.42,7.44,7.39,7.43,7.43,9200,7.822857143,7.807916667,7.657142857,7.66,7.7267,7.55815,7.7042375,7.676844979,7.720683474,7.715762271,7.70659211,7.663321204,7.646052598,7.726490998,0.21121952,0.05,0.241428571,0.231477369,19.97359153,14.68605936,8.192176,1,-0.01,-1.02811245,3657.142857,0.051282051,0.047058824,0.948717949,0.948717949,0.001347709,-0.07125,-0.042525773,-0.004688547,0.010884354,-0.02621232,-0.032552083,-0.008010681,-0.141040462,0.01,-0.57,-0.33,-0.035,0.08,-0.2,-0.2,-0.06,-1.22,0.069793495,0.264184585,7.072462501,8.272537499,0.105284236,-9.67E-05,2552800,0.003616921,606598780,56664.1371
42493,7.39,7.43,7.23,7.28,7.28,37100,7.685714286,7.778333333,7.653809524,7.646538462,7.7187,7.55605,7.6973875,7.577633735,7.652886017,7.676147519,7.674992694,7.648289,7.638804031,7.722048301,0.149677426,0.2,0.239642857,0.232060618,26.42022812,15.52421427,8.16008896,1,0.15,-1.401960784,348.7804878,0.058343057,0.04950495,0.941656943,0.941656943,-0.020188425,-0.116504854,-0.046496398,-0.053315995,0.005524862,-0.078481013,-0.055771725,-0.026737968,-0.14453584,-0.15,-0.96,-0.355,-0.41,0.04,-0.62,-0.62,-0.2,-1.23,0.08715574,0.29522151,7.080001051,8.268998949,0.102010126,-0.000141628,2515700,-0.014533062,609336760,49106.64755
42494,7.22,7.3,7.22,7.3,7.3,13000,7.59,7.7625,7.656666667,7.623461538,7.7105,7.55425,7.6913375,7.508225301,7.59859586,7.64195229,7.647215458,7.634630608,7.632095041,7.717848816,0.085794846,0.08,0.234642857,0.232245064,26.81703079,16.33084403,8.104283622,1,-0.02,-1.474226804,310.8695652,0.153846154,0.078431373,0.846153846,0.846153846,0.002747253,-0.084065245,-0.025367156,-0.059278351,0.013888889,-0.081761006,-0.039473684,-0.038208169,-0.149184149,0.02,-0.67,-0.19,-0.46,0.1,-0.65,-0.65,-0.29,-1.28,0.101636352,0.318804567,7.099543967,8.259456033,0.101386277,-0.000120948,2528700,0.005167548,611722260,49833.76024
42495,7.22,7.33,7.22,7.22,7.22,9600,7.455714286,7.713333333,7.657619048,7.595384615,7.7029,7.55055,7.6845375,7.436168976,7.540350343,7.603592991,7.615569868,7.618370584,7.623934743,7.712895096,0.042829351,0.11,0.2325,0.232263273,24.64533928,16.92473654,8.033540933,1,0.08,-1.427835052,333.7349398,0,0,1,1,-0.010958904,-0.115196078,-0.075544174,-0.054354944,-0.017687075,-0.047493404,-0.080254777,-0.049374589,-0.15407147,-0.08,-0.94,-0.59,-0.415,-0.13,-0.36,-0.36,-0.375,-1.315,0.11892449,0.344854302,7.075761354,8.270238646,0.100898509,-0.000129226,2519100,-0.003796417,612992078.1,50274.68212
42496,7.13,7.33,7.13,7.21,7.21,11300,7.34,7.6475,7.650952381,7.581153846,7.6901,7.5467,7.6779125,7.379626732,7.489527214,7.56781181,7.585527656,7.602356051,7.615738015,7.707891165,0.025516449,0.2,0.23,0.232101611,28.59582156,17.75838547,7.968457658,1,0.01,-1.288659794,446.4285714,0.258064516,0.072072072,0.741935484,0.741935484,-0.001385042,-0.100997506,-0.09875,-0.037383178,-0.050065876,-0.012328767,-0.074454429,-0.066062176,-0.174112257,-0.01,-0.81,-0.79,-0.28,-0.38,-0.09,-0.09,-0.51,-1.52,0.132695918,0.36427451,7.024122234,8.283877766,0.099670465,-0.000116322,2507800,-0.004485729,613818108.1,49793.1515
42499,7.45,7.45,7.22,7.285,7.285,6500,7.306428571,7.587916667,7.636428571,7.580576923,7.68,7.54235,7.6706875,7.355970049,7.458061488,7.542101646,7.563266348,7.589910716,7.609188748,7.703683293,-0.035204674,0.24,0.221428571,0.231339251,19.59318242,17.8894424,7.884611892,1,-0.075,-1.724137931,238.0952381,0.484375,0.13963964,0.515625,0.515625,0.010402219,-0.03125,-0.089375,-0.067221511,-0.023458445,-0.008843537,-0.066025641,-0.048955614,-0.147953216,0.075,-0.235,-0.715,-0.525,-0.175,-0.065,-0.065,-0.375,-1.265,0.141548597,0.376229447,7.000157177,8.290342823,0.089715251,-8.18E-05,2514300,0.002591913,614236369,50349.77316
42500,7.63,7.64,7.42,7.6,7.6,39400,7.332142857,7.534583333,7.643095238,7.590192308,7.676,7.54175,7.6659375,7.416977537,7.479898182,7.547365132,7.565987359,7.590306374,7.609006792,7.702651618,-0.094257351,0.355,0.229642857,0.23121808,6.83959782,17.10016779,7.809150703,1,-0.315,-1.470588235,312.5,0.921568627,0.423423423,0.078431373,0.078431373,0.043239533,0.02425876,-0.077669903,-0.05,0.018084394,0.049723757,-0.033693579,-0.034307497,-0.070904645,0.315,0.18,-0.64,-0.4,0.135,0.36,0.36,-0.27,-0.58,0.131977168,0.36328662,7.011785973,8.292214027,0.09706145,-1.81E-05,2553700,0.015670366,616997950.8,44311.20181
42501,7.28,7.49,7.28,7.46,7.46,10800,7.336428571,7.492083333,7.642857143,7.598653846,7.6679,7.53765,7.6623375,7.427733152,7.476836924,7.539422848,7.558136444,7.58519632,7.606056163,7.700237174,-0.154378311,0.32,0.241071429,0.231921891,14.10798038,16.88644011,7.741235633,1,0.14,-1.635294118,257.4074074,0.647058824,0.297297297,0.352941176,0.352941176,-0.018421053,0.004037685,-0.063989962,-0.0675,-0.029908973,0.036111111,-0.073291925,-0.060453401,-0.133565621,-0.14,0.03,-0.51,-0.54,-0.23,0.26,0.26,-0.48,-1.15,0.121865944,0.34909303,6.995186898,8.285813102,0.098008597,-4.19E-05,2542900,-0.004229158,617776065.1,43627.30766
42502,7.28,7.47,7.28,7.33,7.33,8300,7.343571429,7.422916667,7.625714286,7.603653846,7.6535,7.53155,7.6559375,7.403299864,7.454246628,7.520384407,7.541237448,7.575188621,7.600589704,7.696553222,-0.252428883,0.19,0.2375,0.232320327,14.10798038,16.6879787,7.680112069,1,0.13,-2.491803279,167.032967,0.392156863,0.192307692,0.607843137,0.607843137,-0.017426273,0.006868132,-0.101715686,-0.110436893,-0.055412371,-0.002721088,-0.089440994,-0.065646909,-0.1589214,-0.13,0.05,-0.83,-0.91,-0.43,-0.02,-0.02,-0.515,-1.385,0.090944515,0.301570084,6.962489528,8.275510472,0.091715193,-6.22E-05,2534600,-0.00326399,618424775.6,45965.91313
42503,7.14,7.25,7.04,7.24,7.24,7200,7.335,7.357916667,7.600952381,7.599423077,7.6373,7.5255,7.6485625,7.362474898,7.421285608,7.494894915,7.518923563,7.56204397,7.593449314,7.692010404,-0.301871025,0.29,0.236785714,0.232639283,25.64213817,17.32756152,7.625100862,1,0.09,-2.196721311,183.5616438,0.333333333,0.17699115,0.666666667,0.666666667,-0.012278308,-0.008219178,-0.097256858,-0.091593476,-0.051735429,-0.046113307,-0.087011349,-0.087011349,-0.172571429,-0.09,-0.06,-0.78,-0.73,-0.395,-0.35,-0.35,-0.69,-1.51,0.078802679,0.280718148,6.922402344,8.276097656,0.088166924,-9.88E-05,2527400,-0.002840685,618928432.8,46436.0493
42506,6.97,7.22,6.97,7.12,7.12,10800,7.320714286,7.324583333,7.576428571,7.581346154,7.6211,7.5174,7.6404125,7.301856174,7.374933976,7.460813559,7.489373669,7.544708912,7.58407408,7.686318758,-0.383606367,0.27,0.241785714,0.2332926,28.6515997,18.13642139,7.554888759,1,0.12,-3.476190476,140.3846154,0.223880597,0.134288272,0.776119403,0.776119403,-0.016574586,-0.013850416,-0.053191489,-0.12745098,-0.049399199,-0.045576408,-0.101010101,-0.111111111,-0.186750428,-0.12,-0.1,-0.4,-1.04,-0.37,-0.34,-0.34,-0.89,-1.635,0.046912883,0.21659382,6.873429175,8.288070825,0.082638701,-0.000199834,2516600,-0.004273166,619554400.8,45537.01039
42507,7.17,7.17,7,7,7,27600,7.290714286,7.289583333,7.553095238,7.563653846,7.6027,7.5073,7.6316375,7.22639213,7.317251826,7.418921418,7.453123768,7.523347778,7.572508256,7.679489716,-0.442474724,0.17,0.233928571,0.233338026,28.6515997,18.88750556,7.473004333,1,0.12,-3.428571429,141.1764706,0.057692308,0.038961039,0.942307692,0.942307692,-0.016853933,-0.029126214,-0.056603774,-0.127182045,-0.103713188,-0.06229069,-0.112801014,-0.133126935,-0.18699187,-0.12,-0.21,-0.42,-1.02,-0.81,-0.465,-0.465,-1.075,-1.61,0.023858801,0.154462944,6.798168637,8.282331363,0.08261101,-0.000322914,2489000,-0.010967178,621854942,42650.30305
