Date,Open,High,Low,Close,Adj Close,Volume
1999-01-25,1446.069946,1446.069946,1446.069946,1446.069946,1446.069946,0
1999-01-26,1436.920044,1436.920044,1436.920044,1436.920044,1436.920044,0
1999-01-27,1432.910034,1432.910034,1432.910034,1432.910034,1432.910034,0
1999-01-28,1428.099976,1428.099976,1428.099976,1428.099976,1428.099976,0
1999-01-31,null,null,null,null,null,null
1999-02-01,1399.369995,1399.369995,1399.369995,1399.369995,1399.369995,0
1999-02-02,1387.109985,1387.109985,1387.109985,1387.109985,1387.109985,0
1999-02-03,1410.849976,1410.849976,1410.849976,1410.849976,1410.849976,0
1999-02-04,1412.739990,1412.739990,1412.739990,1412.739990,1412.739990,0
1999-02-07,null,null,null,null,null,null
1999-02-08,1416.130005,1416.130005,1416.130005,1416.130005,1416.130005,0
1999-02-09,1406.109985,1406.109985,1406.109985,1406.109985,1406.109985,0
1999-02-10,1393.109985,1393.109985,1393.109985,1393.109985,1393.109985,0
1999-02-11,1395.930054,1395.930054,1395.930054,1395.930054,1395.930054,0
1999-02-14,null,null,null,null,null,null
1999-02-15,1368.739990,1368.739990,1368.739990,1368.739990,1368.739990,0
1999-02-16,1372.150024,1372.150024,1372.150024,1372.150024,1372.150024,0
1999-02-17,1374.500000,1374.500000,1374.500000,1374.500000,1374.500000,0
1999-02-18,1372.829956,1372.829956,1372.829956,1372.829956,1372.829956,0
1999-02-21,null,null,null,null,null,null
1999-02-22,1356.550049,1356.550049,1356.550049,1356.550049,1356.550049,0
1999-02-23,1335.510010,1335.510010,1335.510010,1335.510010,1335.510010,0
1999-02-24,1344.209961,1344.209961,1344.209961,1344.209961,1344.209961,0
1999-02-25,1344.420044,1344.420044,1344.420044,1344.420044,1344.420044,0
1999-02-28,null,null,null,null,null,null
1999-03-01,1315.119995,1315.119995,1315.119995,1315.119995,1315.119995,0
1999-03-02,1313.579956,1313.579956,1313.579956,1313.579956,1313.579956,0
1999-03-03,1315.890015,1315.890015,1315.890015,1315.890015,1315.890015,0
1999-03-04,1316.030029,1316.030029,1316.030029,1316.030029,1316.030029,0
1999-03-07,null,null,null,null,null,null
1999-03-08,1359.030029,1359.030029,1359.030029,1359.030029,1359.030029,0
1999-03-09,1347.180054,1347.180054,1347.180054,1347.180054,1347.180054,0
1999-03-10,1354.050049,1354.050049,1354.050049,1354.050049,1354.050049,0
1999-03-11,1365.500000,1365.500000,1365.500000,1365.500000,1365.500000,0
1999-03-14,null,null,null,null,null,null
1999-03-15,1393.829956,1393.829956,1393.829956,1393.829956,1393.829956,0
1999-03-16,1380.849976,1380.849976,1380.849976,1380.849976,1380.849976,0
1999-03-17,1391.140015,1391.140015,1391.140015,1391.140015,1391.140015,0
1999-03-18,1397.520020,1397.520020,1397.520020,1397.520020,1397.520020,0
1999-03-21,null,null,null,null,null,null
1999-03-22,1439.119995,1439.119995,1439.119995,1439.119995,1439.119995,0
1999-03-23,1441.640015,1441.640015,1441.640015,1441.640015,1441.640015,0
1999-03-24,1455.589966,1455.589966,1455.589966,1455.589966,1455.589966,0
1999-03-25,1455.589966,1455.589966,1455.589966,1455.589966,1455.589966,0
1999-03-28,null,null,null,null,null,null
1999-03-29,1455.589966,1455.589966,1455.589966,1455.589966,1455.589966,0
1999-03-30,1455.589966,1455.589966,1455.589966,1455.589966,1455.589966,0
1999-03-31,1455.589966,1455.589966,1455.589966,1455.589966,1455.589966,0
1999-04-01,1455.589966,1455.589966,1455.589966,1455.589966,1455.589966,0
1999-04-04,null,null,null,null,null,null
1999-04-05,1512.310059,1512.310059,1512.310059,1512.310059,1512.310059,0
1999-04-06,1532.209961,1532.209961,1532.209961,1532.209961,1532.209961,0
1999-04-07,1531.349976,1531.349976,1531.349976,1531.349976,1531.349976,0
1999-04-08,1535.310059,1535.310059,1535.310059,1535.310059,1535.310059,0
1999-04-11,null,null,null,null,null,null
1999-04-12,1514.699951,1514.699951,1514.699951,1514.699951,1514.699951,0
1999-04-13,1491.050049,1491.050049,1491.050049,1491.050049,1491.050049,0
1999-04-14,1483.739990,1483.739990,1483.739990,1483.739990,1483.739990,0
1999-04-15,1464.829956,1464.829956,1464.829956,1464.829956,1464.829956,0
1999-04-18,null,null,null,null,null,null
1999-04-19,1495.939941,1495.939941,1495.939941,1495.939941,1495.939941,0
1999-04-20,1494.969971,1494.969971,1494.969971,1494.969971,1494.969971,0
1999-04-21,1476.349976,1476.349976,1476.349976,1476.349976,1476.349976,0
1999-04-22,1471.760010,1471.760010,1471.760010,1471.760010,1471.760010,0
1999-04-25,null,null,null,null,null,null
1999-04-26,1479.020020,1479.020020,1479.020020,1479.020020,1479.020020,0
1999-04-27,1475.280029,1475.280029,1475.280029,1475.280029,1475.280029,0
1999-04-28,1472.660034,1472.660034,1472.660034,1472.660034,1472.660034,0
1999-04-29,1486.030029,1486.030029,1486.030029,1486.030029,1486.030029,0
1999-05-02,null,null,null,null,null,null
1999-05-03,1479.500000,1479.500000,1479.500000,1479.500000,1479.500000,0
1999-05-04,1483.469971,1483.469971,1483.469971,1483.469971,1483.469971,0
1999-05-05,1480.170044,1480.170044,1480.170044,1480.170044,1480.170044,0
1999-05-06,1477.089966,1477.089966,1477.089966,1477.089966,1477.089966,0
1999-05-09,null,null,null,null,null,null
1999-05-10,1476.630005,1476.630005,1476.630005,1476.630005,1476.630005,0
1999-05-11,1476.060059,1476.060059,1476.060059,1476.060059,1476.060059,0
1999-05-12,1476.540039,1476.540039,1476.540039,1476.540039,1476.540039,0
1999-05-13,1465.069946,1465.069946,1465.069946,1465.069946,1465.069946,0
1999-05-16,null,null,null,null,null,null
1999-05-17,1469.010010,1469.010010,1469.010010,1469.010010,1469.010010,0
1999-05-18,1456.959961,1456.959961,1456.959961,1456.959961,1456.959961,0
1999-05-19,1448.949951,1448.949951,1448.949951,1448.949951,1448.949951,0
1999-05-20,1445.199951,1445.199951,1445.199951,1445.199951,1445.199951,0
1999-05-23,null,null,null,null,null,null
1999-05-24,1462.609985,1462.609985,1462.609985,1462.609985,1462.609985,0
1999-05-25,1459.180054,1459.180054,1459.180054,1459.180054,1459.180054,0
1999-05-26,1454.099976,1454.099976,1454.099976,1454.099976,1454.099976,0
1999-05-27,1448.569946,1448.569946,1448.569946,1448.569946,1448.569946,0
1999-05-30,null,null,null,null,null,null
1999-05-31,1430.069946,1430.069946,1430.069946,1430.069946,1430.069946,0
1999-06-01,1420.079956,1420.079956,1420.079956,1420.079956,1420.079956,0
1999-06-02,1410.099976,1410.099976,1410.099976,1410.099976,1410.099976,0
1999-06-03,1415.920044,1415.920044,1415.920044,1415.920044,1415.920044,0
1999-06-06,null,null,null,null,null,null
1999-06-07,1427.270020,1427.270020,1427.270020,1427.270020,1427.270020,0
1999-06-08,1433.219971,1433.219971,1433.219971,1433.219971,1433.219971,0
1999-06-09,1434.660034,1434.660034,1434.660034,1434.660034,1434.660034,0
1999-06-10,1435.459961,1435.459961,1435.459961,1435.459961,1435.459961,0
1999-06-13,null,null,null,null,null,null
1999-06-14,1438.280029,1438.280029,1438.280029,1438.280029,1438.280029,0
1999-06-15,1449.560059,1449.560059,1449.560059,1449.560059,1449.560059,0
1999-06-16,1448.449951,1448.449951,1448.449951,1448.449951,1448.449951,0
1999-06-17,1458.150024,1458.150024,1458.150024,1458.150024,1458.150024,0
1999-06-20,null,null,null,null,null,null
1999-06-21,1456.199951,1456.199951,1456.199951,1456.199951,1456.199951,0
1999-06-22,1456.109985,1456.109985,1456.109985,1456.109985,1456.109985,0
1999-06-23,1454.369995,1454.369995,1454.369995,1454.369995,1454.369995,0
1999-06-24,1454.219971,1454.219971,1454.219971,1454.219971,1454.219971,0
1999-06-27,null,null,null,null,null,null
1999-06-28,1459.219971,1459.219971,1459.219971,1459.219971,1459.219971,0
1999-06-29,1463.300049,1463.300049,1463.300049,1463.300049,1463.300049,0
1999-06-30,1470.459961,1470.459961,1470.459961,1470.459961,1470.459961,0
1999-07-01,1474.729980,1474.729980,1474.729980,1474.729980,1474.729980,0
1999-07-04,null,null,null,null,null,null
1999-07-05,1491.979980,1491.979980,1491.979980,1491.979980,1491.979980,0
1999-07-06,1496.780029,1496.780029,1496.780029,1496.780029,1496.780029,0
1999-07-07,1501.660034,1501.660034,1501.660034,1501.660034,1501.660034,0
1999-07-08,1499.050049,1499.050049,1499.050049,1499.050049,1499.050049,0
1999-07-11,null,null,null,null,null,null
1999-07-12,1508.410034,1508.410034,1508.410034,1508.410034,1508.410034,0
1999-07-13,1498.319946,1498.319946,1498.319946,1498.319946,1498.319946,0
1999-07-14,1503.420044,1503.420044,1503.420044,1503.420044,1503.420044,0
1999-07-15,1506.459961,1506.459961,1506.459961,1506.459961,1506.459961,0
1999-07-18,null,null,null,null,null,null
1999-07-19,1512.849976,1512.849976,1512.849976,1512.849976,1512.849976,0
1999-07-20,1512.439941,1512.439941,1512.439941,1512.439941,1512.439941,0
1999-07-21,1509.500000,1509.500000,1509.500000,1509.500000,1509.500000,0
1999-07-22,1501.290039,1501.290039,1501.290039,1501.290039,1501.290039,0
1999-07-25,null,null,null,null,null,null
1999-07-26,1510.410034,1510.410034,1510.410034,1510.410034,1510.410034,0
1999-07-27,1511.260010,1511.260010,1511.260010,1511.260010,1511.260010,0
1999-07-28,1515.189941,1515.189941,1515.189941,1515.189941,1515.189941,0
1999-07-29,1530.459961,1530.459961,1530.459961,1530.459961,1530.459961,0
1999-08-01,null,null,null,null,null,null
1999-08-02,1584.150024,1584.150024,1584.150024,1584.150024,1584.150024,0
1999-08-03,1622.810059,1622.810059,1622.810059,1622.810059,1622.810059,0
1999-08-04,1581.810059,1581.810059,1581.810059,1581.810059,1581.810059,0
1999-08-05,1586.930054,1586.930054,1586.930054,1586.930054,1586.930054,0
1999-08-08,null,null,null,null,null,null
1999-08-09,1601.910034,1601.910034,1601.910034,1601.910034,1601.910034,0
1999-08-10,1612.010010,1612.010010,1612.010010,1612.010010,1612.010010,0
1999-08-11,1623.859985,1623.859985,1623.859985,1623.859985,1623.859985,0
1999-08-12,1660.219971,1660.219971,1660.219971,1660.219971,1660.219971,0
1999-08-15,null,null,null,null,null,null
1999-08-16,1663.290039,1663.290039,1663.290039,1663.290039,1663.290039,0
1999-08-17,1681.319946,1681.319946,1681.319946,1681.319946,1681.319946,0
1999-08-18,1665.699951,1665.699951,1665.699951,1665.699951,1665.699951,0
1999-08-19,1654.979980,1654.979980,1654.979980,1654.979980,1654.979980,0
1999-08-22,null,null,null,null,null,null
1999-08-23,1655.430054,1655.430054,1655.430054,1655.430054,1655.430054,0
1999-08-24,1649.660034,1649.660034,1649.660034,1649.660034,1649.660034,0
1999-08-25,1640.770020,1640.770020,1640.770020,1640.770020,1640.770020,0
1999-08-26,1618.369995,1618.369995,1618.369995,1618.369995,1618.369995,0
1999-08-29,null,null,null,null,null,null
1999-08-30,1643.540039,1643.540039,1643.540039,1643.540039,1643.540039,0
1999-08-31,1655.560059,1655.560059,1655.560059,1655.560059,1655.560059,0
1999-09-01,1658.560059,1658.560059,1658.560059,1658.560059,1658.560059,0
1999-09-02,1652.670044,1652.670044,1652.670044,1652.670044,1652.670044,0
1999-09-05,null,null,null,null,null,null
1999-09-06,1635.900024,1635.900024,1635.900024,1635.900024,1635.900024,0
1999-09-07,1634.540039,1634.540039,1634.540039,1634.540039,1634.540039,0
1999-09-08,1639.750000,1639.750000,1639.750000,1639.750000,1639.750000,0
1999-09-09,1649.869995,1649.869995,1649.869995,1649.869995,1649.869995,0
1999-09-12,null,null,null,null,null,null
1999-09-13,1663.339966,1663.339966,1663.339966,1663.339966,1663.339966,0
1999-09-14,1660.560059,1660.560059,1660.560059,1660.560059,1660.560059,0
1999-09-15,1670.310059,1670.310059,1670.310059,1670.310059,1670.310059,0
1999-09-16,1670.310059,1670.310059,1670.310059,1670.310059,1670.310059,0
1999-09-19,null,null,null,null,null,null
1999-09-20,1679.849976,1679.849976,1679.849976,1679.849976,1679.849976,0
1999-09-21,1679.849976,1679.849976,1679.849976,1679.849976,1679.849976,0
1999-09-22,1679.849976,1679.849976,1679.849976,1679.849976,1679.849976,0
1999-09-23,1666.819946,1666.819946,1666.819946,1666.819946,1666.819946,0
1999-09-26,null,null,null,null,null,null
1999-09-27,1673.660034,1673.660034,1673.660034,1673.660034,1673.660034,0
1999-09-28,1667.329956,1667.329956,1667.329956,1667.329956,1667.329956,0
1999-09-29,1667.329956,1667.329956,1667.329956,1667.329956,1667.329956,0
1999-09-30,1676.430054,1676.430054,1676.430054,1676.430054,1676.430054,0
1999-10-03,null,null,null,null,null,null
1999-10-04,1684.359985,1684.359985,1684.359985,1684.359985,1684.359985,0
1999-10-05,1682.729980,1682.729980,1682.729980,1682.729980,1682.729980,0
1999-10-06,1680.020020,1680.020020,1680.020020,1680.020020,1680.020020,0
1999-10-07,1684.709961,1684.709961,1684.709961,1684.709961,1684.709961,0
1999-10-10,null,null,null,null,null,null
1999-10-11,1671.459961,1671.459961,1671.459961,1671.459961,1671.459961,0
1999-10-12,1665.869995,1665.869995,1665.869995,1665.869995,1665.869995,0
1999-10-13,1657.780029,1657.780029,1657.780029,1657.780029,1657.780029,0
1999-10-14,1657.699951,1657.699951,1657.699951,1657.699951,1657.699951,0
1999-10-17,null,null,null,null,null,null
1999-10-18,1679.910034,1679.910034,1679.910034,1679.910034,1679.910034,0
1999-10-19,1676.050049,1676.050049,1676.050049,1676.050049,1676.050049,0
1999-10-20,1673.300049,1673.300049,1673.300049,1673.300049,1673.300049,0
1999-10-21,1670.739990,1670.739990,1670.739990,1670.739990,1670.739990,0
1999-10-24,null,null,null,null,null,null
1999-10-25,1682.719971,1682.719971,1682.719971,1682.719971,1682.719971,0
1999-10-26,1684.790039,1684.790039,1684.790039,1684.790039,1684.790039,0
1999-10-27,1691.359985,1691.359985,1691.359985,1691.359985,1691.359985,0
1999-10-28,1702.609985,1702.609985,1702.609985,1702.609985,1702.609985,0
1999-10-31,null,null,null,null,null,null
1999-11-01,1710.729980,1710.729980,1710.729980,1710.729980,1710.729980,0
1999-11-02,1724.560059,1724.560059,1724.560059,1724.560059,1724.560059,0
1999-11-03,1731.270020,1731.270020,1731.270020,1731.270020,1731.270020,0
1999-11-04,1724.349976,1724.349976,1724.349976,1724.349976,1724.349976,0
1999-11-07,null,null,null,null,null,null
1999-11-08,1771.310059,1771.310059,1771.310059,1771.310059,1771.310059,0
1999-11-09,1777.750000,1777.750000,1777.750000,1777.750000,1777.750000,0
1999-11-10,1793.750000,1793.750000,1793.750000,1793.750000,1793.750000,0
1999-11-11,1803.420044,1803.420044,1803.420044,1803.420044,1803.420044,0
1999-11-14,null,null,null,null,null,null
1999-11-15,1846.719971,1846.719971,1846.719971,1846.719971,1846.719971,0
1999-11-16,1856.219971,1856.219971,1856.219971,1856.219971,1856.219971,0
1999-11-17,1879.500000,1879.500000,1879.500000,1879.500000,1879.500000,0
1999-11-18,1914.839966,1914.839966,1914.839966,1914.839966,1914.839966,0
1999-11-21,null,null,null,null,null,null
1999-11-22,1951.209961,1951.209961,1951.209961,1951.209961,1951.209961,0
1999-11-23,1914.260010,1914.260010,1914.260010,1914.260010,1914.260010,0
1999-11-24,1928.500000,1928.500000,1928.500000,1928.500000,1928.500000,0
1999-11-25,1929.449951,1929.449951,1929.449951,1929.449951,1929.449951,0
1999-11-28,null,null,null,null,null,null
1999-11-29,1937.130005,1937.130005,1937.130005,1937.130005,1937.130005,0
1999-11-30,1925.660034,1925.660034,1925.660034,1925.660034,1925.660034,0
1999-12-01,1896.380005,1896.380005,1896.380005,1896.380005,1896.380005,0
1999-12-02,1914.449951,1914.449951,1914.449951,1914.449951,1914.449951,0
1999-12-05,null,null,null,null,null,null
1999-12-06,1953.020020,1953.020020,1953.020020,1953.020020,1953.020020,0
1999-12-07,1961.219971,1961.219971,1961.219971,1961.219971,1961.219971,0
1999-12-08,1955.060059,1955.060059,1955.060059,1955.060059,1955.060059,0
1999-12-09,1963.479980,1963.479980,1963.479980,1963.479980,1963.479980,0
1999-12-12,null,null,null,null,null,null
1999-12-13,1991.760010,1991.760010,1991.760010,1991.760010,1991.760010,0
1999-12-14,1983.890015,1983.890015,1983.890015,1983.890015,1983.890015,0
1999-12-15,1976.709961,1976.709961,1976.709961,1976.709961,1976.709961,0
1999-12-16,1971.810059,1971.810059,1971.810059,1971.810059,1971.810059,0
1999-12-19,null,null,null,null,null,null
1999-12-20,1984.170044,1984.170044,1984.170044,1984.170044,1984.170044,0
1999-12-21,1972.560059,1972.560059,1972.560059,1972.560059,1972.560059,0
1999-12-22,1944.109985,1944.109985,1944.109985,1944.109985,1944.109985,0
1999-12-23,1956.569946,1956.569946,1956.569946,1956.569946,1956.569946,0
1999-12-26,null,null,null,null,null,null
1999-12-27,2001.079956,2001.079956,2001.079956,2001.079956,2001.079956,0
1999-12-28,1995.020020,1995.020020,1995.020020,1995.020020,1995.020020,0
1999-12-29,2006.310059,2006.310059,2006.310059,2006.310059,2006.310059,0
1999-12-30,2028.630005,2028.630005,2028.630005,2028.630005,2028.630005,0
2000-01-02,null,null,null,null,null,null
2000-01-03,2028.630005,2028.630005,2028.630005,2028.630005,2028.630005,0
2000-01-04,2028.630005,2028.630005,2028.630005,2028.630005,2028.630005,0
2000-01-05,2028.630005,2028.630005,2028.630005,2028.630005,2028.630005,0
2000-01-06,2028.630005,2028.630005,2028.630005,2028.630005,2028.630005,0
2000-01-09,null,null,null,null,null,null
2000-01-10,2028.630005,2028.630005,2028.630005,2028.630005,2028.630005,0
2000-01-11,2028.630005,2028.630005,2028.630005,2028.630005,2028.630005,0
2000-01-12,2051.300049,2051.300049,2051.300049,2051.300049,2051.300049,0
2000-01-13,2051.300049,2051.300049,2051.300049,2051.300049,2051.300049,0
2000-01-16,null,null,null,null,null,null
2000-01-17,2058.340088,2058.340088,2058.340088,2058.340088,2058.340088,0
2000-01-18,2082.739990,2082.739990,2082.739990,2082.739990,2082.739990,0
2000-01-19,2097.879883,2097.879883,2097.879883,2097.879883,2097.879883,0
2000-01-20,2097.889893,2097.889893,2097.889893,2097.889893,2097.889893,0
2000-01-23,null,null,null,null,null,null
2000-01-24,2077.989990,2077.989990,2077.989990,2077.989990,2077.989990,0
2000-01-25,2058.820068,2058.820068,2058.820068,2058.820068,2058.820068,0
2000-01-26,2064.080078,2064.080078,2064.080078,2064.080078,2064.080078,0
2000-01-27,2045.119995,2045.119995,2045.119995,2045.119995,2045.119995,0
2000-01-30,null,null,null,null,null,null
2000-01-31,1954.520020,1954.520020,1954.520020,1954.520020,1954.520020,0
2000-02-01,1990.400024,1990.400024,1990.400024,1990.400024,1990.400024,0
2000-02-02,1966.150024,1966.150024,1966.150024,1966.150024,1966.150024,0
2000-02-03,1994.420044,1994.420044,1994.420044,1994.420044,1994.420044,0
2000-02-06,null,null,null,null,null,null
2000-02-07,2028.579956,2028.579956,2028.579956,2028.579956,2028.579956,0
2000-02-08,2037.280029,2037.280029,2037.280029,2037.280029,2037.280029,0
2000-02-09,2043.819946,2043.819946,2043.819946,2043.819946,2043.819946,0
2000-02-10,2038.099976,2038.099976,2038.099976,2038.099976,2038.099976,0
2000-02-13,null,null,null,null,null,null
2000-02-14,2049.800049,2049.800049,2049.800049,2049.800049,2049.800049,0
2000-02-15,2058.360107,2058.360107,2058.360107,2058.360107,2058.360107,0
2000-02-16,2028.250000,2028.250000,2028.250000,2028.250000,2028.250000,0
2000-02-17,2017.469971,2017.469971,2017.469971,2017.469971,2017.469971,0
2000-02-20,null,null,null,null,null,null
2000-02-21,1963.040039,1963.040039,1963.040039,1963.040039,1963.040039,0
2000-02-22,1989.680054,1989.680054,1989.680054,1989.680054,1989.680054,0
2000-02-23,1978.589966,1978.589966,1978.589966,1978.589966,1978.589966,0
2000-02-24,1978.910034,1978.910034,1978.910034,1978.910034,1978.910034,0
2000-02-27,null,null,null,null,null,null
2000-02-28,2001.900024,2001.900024,2001.900024,2001.900024,2001.900024,0
2000-02-29,2013.859985,2013.859985,2013.859985,2013.859985,2013.859985,0
2000-03-01,2013.859985,2013.859985,2013.859985,2013.859985,2013.859985,0
2000-03-02,2012.140015,2012.140015,2012.140015,2012.140015,2012.140015,0
2000-03-05,null,null,null,null,null,null
2000-03-06,2011.839966,2011.839966,2011.839966,2011.839966,2011.839966,0
2000-03-07,2003.239990,2003.239990,2003.239990,2003.239990,2003.239990,0
2000-03-08,2010.709961,2010.709961,2010.709961,2010.709961,2010.709961,0
2000-03-09,2007.819946,2007.819946,2007.819946,2007.819946,2007.819946,0
2000-03-12,null,null,null,null,null,null
2000-03-13,2022.130005,2022.130005,2022.130005,2022.130005,2022.130005,0
2000-03-14,2022.130005,2022.130005,2022.130005,2022.130005,2022.130005,0
2000-03-15,2022.130005,2022.130005,2022.130005,2022.130005,2022.130005,0
2000-03-16,2022.130005,2022.130005,2022.130005,2022.130005,2022.130005,0
2000-03-19,null,null,null,null,null,null
2000-03-20,2022.130005,2022.130005,2022.130005,2022.130005,2022.130005,0
2000-03-21,2006.280029,2006.280029,2006.280029,2006.280029,2006.280029,0
2000-03-22,2006.280029,2006.280029,2006.280029,2006.280029,2006.280029,0
2000-03-23,2006.349976,2006.349976,2006.349976,2006.349976,2006.349976,0
2000-03-26,null,null,null,null,null,null
2000-03-27,2009.699951,2009.699951,2009.699951,2009.699951,2009.699951,0
2000-03-28,2006.869995,2006.869995,2006.869995,2006.869995,2006.869995,0
2000-03-29,2005.130005,2005.130005,2005.130005,2005.130005,2005.130005,0
2000-03-30,2006.869995,2006.869995,1988.140015,1988.140015,1988.140015,0
2000-04-02,null,null,null,null,null,null
2000-04-03,2034.229980,2034.229980,2034.229980,2034.229980,2034.229980,0
2000-04-04,2042.150024,2042.150024,2042.150024,2042.150024,2042.150024,0
2000-04-05,2046.069946,2046.069946,2046.069946,2046.069946,2046.069946,0
2000-04-06,2032.770020,2032.770020,2032.770020,2032.770020,2032.770020,0
2000-04-09,null,null,null,null,null,null
2000-04-10,2030.079956,2030.079956,2030.079956,2030.079956,2030.079956,0
2000-04-11,2019.010010,2019.010010,2019.010010,2019.010010,2019.010010,0
2000-04-12,2009.829956,2009.829956,2009.829956,2009.829956,2009.829956,0
2000-04-13,1990.750000,1990.750000,1990.750000,1990.750000,1990.750000,0
2000-04-16,null,null,null,null,null,null
2000-04-17,1967.310059,1967.310059,1967.310059,1967.310059,1967.310059,0
2000-04-18,1959.599976,1959.599976,1959.599976,1959.599976,1959.599976,0
2000-04-19,1967.619995,1967.619995,1967.619995,1967.619995,1967.619995,0
2000-04-20,1995.130005,1995.130005,1995.130005,1995.130005,1995.130005,0
2000-04-23,null,null,null,null,null,null
2000-04-24,2001.500000,2001.500000,2001.500000,2001.500000,2001.500000,0
2000-04-25,1997.229980,1997.229980,1997.229980,1997.229980,1997.229980,0
2000-04-26,2003.479980,2003.479980,2003.479980,2003.479980,2003.479980,0
